"reachNumber","reachID","length","width","depth","localArea","localPET","localCin","d","connect","order","lake"
3718,11736039,2138,3.65498076250834,0.168942386890392,3121200,0.005,10,0.1,"0",1,0
3719,11736077,2915,3.41970731834166,0.161254304116807,2685600,0.005,10,0.1,"0",1,0
3721,11737447,1242,2.97533021564182,0.146282939882222,1931400,0.005,10,0.1,"0",1,0
3723,11737449,2082,2.73507765503734,0.137910655270006,1566000,0.005,10,0.1,"0",1,0
3724,11736181,2213,2.84148445879701,0.141644840112582,1715400,0.005,10,0.1,"0",1,0
3725,11736231,1412,3.14359299791514,0.152025863161344,2217600,0.005,10,0.1,"0",1,0
3727,11736213,2617,3.40917324653965,0.160906433630765,2678400,0.005,10,0.1,"0",1,0
3731,11737939,180,1.32062190702129,0.0828445621686152,256500,0.005,10,0.1,"0",1,0
3733,11737945,245,1.69596337345115,0.0986985079038825,477000,0.005,10,0.1,"0",1,0
3737,11736431,2006,3.10243144230157,0.150629694133539,2136600,0.005,10,0.1,"0",1,0
3739,11737947,279,2.21602550430164,0.119020394944751,925200,0.005,10,0.1,"0",1,0
3740,11736415,2512,3.2780708642609,0.156549575893717,2449800,0.005,10,0.1,"0",1,0
3741,11736411,2854,3.48012741309125,0.163243410714174,2842200,0.005,10,0.1,"0",1,0
3742,11736403,2797,3.50426379585664,0.164035109633551,2895300,0.005,10,0.1,"0",1,0
3743,11736427,2253,2.81914864293314,0.140864527088275,1697400,0.005,10,0.1,"0",1,0
3746,11737529,2620,3.28009618085486,0.15661727520944,2480400,0.005,10,0.1,"0",1,0
3751,11736043,3003,3.73991388702193,0.171680978829283,3336300,0.005,10,0.1,"0",1,0
3752,11736057,2734,3.88786195573604,0.176407337137903,3681900,0.005,10,0.1,"0",1,0
3753,11737467,3194,3.64187257690288,0.168518033099995,3158100,0.005,10,0.1,"0",1,0
3754,11736189,2626,3.37048302969018,0.159625974037904,2635200,0.005,10,0.1,"0",1,0
3755,11736265,1979,2.72071524191055,0.137403318493343,1557000,0.005,10,0.1,"0",1,0
3756,11736047,2821,3.53548450483445,0.165056759951437,2955600,0.005,10,0.1,"0",1,0
3759,11735967,1874,3.36658017724219,0.159496564271534,2589300,0.005,10,0.1,"0",1,0
3761,11735671,1771,3.04148417475314,0.148552153423677,1854000,0.005,10,0.1,"0",1,0
3763,11737913,286,2.00784008453699,0.111078355931587,637200,0.005,10,0.1,"0",1,0
3764,11735743,2314,3.59502643631358,0.16699771192528,2783700,0.005,10,0.1,"0",1,0
3765,11735789,1791,2.93204484126916,0.144789972127394,1675800,0.005,10,0.1,"0",1,0
3766,11735749,1808,3.48199226678517,0.163304638480982,2526300,0.005,10,0.1,"0",1,0
3767,11735725,3550,5.24797836694637,0.217627355254819,6835500,0.005,10,0.1,"0",1,0
3768,11735721,1867,2.86967654232638,0.142627123135419,1540800,0.005,10,0.1,"0",1,0
3769,11735783,2230,3.51440654291763,0.164367313970985,2562300,0.005,10,0.1,"0",1,0
3770,11735821,1900,3.60126195431837,0.16720041768484,2767500,0.005,10,0.1,"0",1,0
3771,11735885,2478,3.59056333439744,0.16685255953667,2844000,0.005,10,0.1,"0",1,0
3772,11735901,2860,3.85485049735902,0.175357496493109,3411000,0.005,10,0.1,"0",1,0
3773,11735907,3102,4.09994078212748,0.183089470113039,4011300,0.005,10,0.1,"0",1,0
3775,11737921,409,2.73767783389804,0.13800241825103,1479600,0.005,10,0.1,"0",1,0
3778,11735949,1645,3.84673948087336,0.175099135291935,3483000,0.005,10,0.1,"0",1,0
3779,11735953,2222,3.35875567029936,0.159236985649249,2536200,0.005,10,0.1,"0",1,0
3781,11735641,1706,2.96022138647953,0.145762562076247,1786500,0.005,10,0.1,"0",1,0
3783,11735471,2446,2.91543440178433,0.144215304355357,1602000,0.005,10,0.1,"0",1,0
3784,11735485,1440,2.37033220023663,0.12476291419453,958500,0.005,10,0.1,"0",1,0
3786,11735681,147,1.462798337346,0.0889914287930631,288900,0.005,10,0.1,"0",1,0
3793,11738035,4306,4.93356835569945,0.208416387448216,5756400,0.005,10,0.1,"0",1,0
3794,11738027,3240,3.91653175925734,0.177316935027715,3246300,0.005,10,0.1,"0",1,0
3795,11738041,1753,2.94735330697856,0.145318731518027,1626300,0.005,10,0.1,"0",1,0
3796,11735635,1909,2.98688069169117,0.146680226454835,1683000,0.005,10,0.1,"0",1,0
3800,11738013,1084,2.44783780228595,0.127604768842227,1004400,0.005,10,0.1,"0",1,0
3801,11735379,2048,3.81652127382628,0.174135148356378,3021300,0.005,10,0.1,"0",1,0
3805,11738021,2152,3.45952225796364,0.162566235629068,2349900,0.005,10,0.1,"0",1,0
3806,11738015,1286,2.82537750650581,0.141082321485911,1422000,0.005,10,0.1,"0",1,0
3808,11738023,1122,2.89027085511452,0.143342851465612,1526400,0.005,10,0.1,"0",1,0
3809,11735369,2310,3.47545923086314,0.163090099549872,2423700,0.005,10,0.1,"0",1,0
3813,11735247,1850,4.00085002889463,0.179980581041526,3390300,0.005,10,0.1,"0",1,0
3815,11735261,2219,3.31027108521427,0.1576244380789,2143800,0.005,10,0.1,"0",1,0
3816,11735303,1720,2.51918201223459,0.130196929336074,1092600,0.005,10,0.1,"0",1,0
3817,11735235,2816,4.19222548045598,0.185964609410951,3901500,0.005,10,0.1,"0",1,0
3820,11735183,1827,2.5365874412354,0.13082596458986,1131300,0.005,10,0.1,"0",1,0
3821,11735487,1035,2.74545798342239,0.13827683170306,1468800,0.005,10,0.1,"0",1,0
3824,11735599,2396,3.09805462521279,0.150480909942369,2068200,0.005,10,0.1,"0",1,0
3825,11735523,1569,3.01662697506288,0.147701255227446,1937700,0.005,10,0.1,"0",1,0
3826,11735473,1106,2.15212947294899,0.116607621127585,837900,0.005,10,0.1,"0",1,0
3828,11735423,2708,3.35385254370653,0.159074231590009,2508300,0.005,10,0.1,"0",1,0
3829,11735385,1799,2.9261274860877,0.144585362944224,1787400,0.005,10,0.1,"0",1,0
3831,11737891,214,1.39915052238504,0.0862629222473438,288000,0.005,10,0.1,"0",1,0
3833,11737417,1650,2.78644759965694,0.13971874475204,1587600,0.005,10,0.1,"0",1,0
3835,11737415,1684,3.2299691673456,0.154937991798482,2286000,0.005,10,0.1,"0",1,0
3836,11735305,2044,3.02116748698046,0.147856840124252,1946700,0.005,10,0.1,"0",1,0
3838,11735297,1345,2.32372875042318,0.123040719173133,1016100,0.005,10,0.1,"0",1,0
3844,11735185,1856,2.65678000968886,0.135135040263668,1441800,0.005,10,0.1,"0",1,0
3847,11735227,1730,2.71152074277311,0.137078110908203,1494900,0.005,10,0.1,"0",1,0
3849,11737889,290,1.38260094766886,0.0855474077511166,279900,0.005,10,0.1,"0",1,0
3851,11735177,1604,2.6554253488046,0.135086803936338,1423800,0.005,10,0.1,"0",1,0
3852,11735179,1661,2.50895169504536,0.129826595606978,1233000,0.005,10,0.1,"0",1,0
3853,11735175,1805,2.50454959107315,0.129667101707572,1249200,0.005,10,0.1,"0",1,0
3854,11735191,1788,2.47790951559164,0.12870009556488,1222200,0.005,10,0.1,"0",1,0
3856,11737885,183,1.59081911538321,0.0943742730984691,414000,0.005,10,0.1,"0",1,0
3858,11737883,213,2.31228457876169,0.122616229401118,1050300,0.005,10,0.1,"0",1,0
3859,11735039,1694,2.57232875102394,0.132113618970094,1381500,0.005,10,0.1,"0",1,0
3861,11735081,1733,2.85378915166379,0.142073924417743,1729800,0.005,10,0.1,"0",1,0
3862,11735031,1332,2.37349978500026,0.124879599338362,1086300,0.005,10,0.1,"0",1,0
3864,11735011,983,2.5336979962421,0.130721629398893,1267200,0.005,10,0.1,"0",1,0
3867,11734657,3791,5.17642611068316,0.215546051899312,7376400,0.005,10,0.1,"0",1,0
3868,11734993,1616,2.43260883757174,0.127048533112435,1165500,0.005,10,0.1,"0",1,0
3869,11734999,2511,4.74605951924323,0.202839385032222,6124500,0.005,10,0.1,"0",1,0
3871,11737877,181,1.79512655012343,0.102703586104027,554400,0.005,10,0.1,"0",1,0
3872,11737879,197,1.76213053681017,0.10137846545745,532800,0.005,10,0.1,"0",1,0
3874,11735067,1721,2.0930483259206,0.114357469839301,822600,0.005,10,0.1,"0",1,0
3875,11735073,1591,2.02960653390811,0.111919910866704,760500,0.005,10,0.1,"0",1,0
3877,11737401,1833,3.26180572962731,0.156005432866021,2436300,0.005,10,0.1,"0",1,0
3878,11735055,3087,3.91732401051563,0.177342042116837,3700800,0.005,10,0.1,"0",1,0
3879,11735091,1093,2.5235489183433,0.130354872282146,1240200,0.005,10,0.1,"0",1,0
3880,11735123,2228,3.35483396078272,0.15910681439425,2484900,0.005,10,0.1,"0",1,0
3881,11735169,1770,3.09257156706197,0.150294431515247,2016000,0.005,10,0.1,"0",1,0
3885,11737893,286,1.47812388992896,0.0896430541035894,323100,0.005,10,0.1,"0",1,0
3886,11735283,2601,3.68445482626702,0.169894893005564,3090600,0.005,10,0.1,"0",1,0
3888,11737895,328,1.90021703876787,0.106876273966056,598500,0.005,10,0.1,"0",1,0
3890,11735377,2577,3.60481842306787,0.167315985092327,2889000,0.005,10,0.1,"0",1,0
3892,11735433,2408,3.65323675590052,0.168885954196049,2970000,0.005,10,0.1,"0",1,0
3895,11735733,1701,2.61848237127285,0.133768487639747,1375200,0.005,10,0.1,"0",1,0
3896,11735675,1784,3.16176855855169,0.152640616859094,2186100,0.005,10,0.1,"0",1,0
3898,11735791,2175,4.07529202646404,0.182318262487042,4142700,0.005,10,0.1,"0",1,0
3901,11735883,1409,2.92967987968751,0.144708211810396,1846800,0.005,10,0.1,"0",1,0
3904,11737439,1877,2.4749250225048,0.128591567879846,1229400,0.005,10,0.1,"0",1,0
3908,11736101,1814,2.83282720051275,0.14134261358431,1768500,0.005,10,0.1,"0",1,0
3909,11736081,2708,3.32223529474882,0.158023010180894,2601900,0.005,10,0.1,"0",1,0
3912,11736019,1988,2.77372813979929,0.139271990845378,1680300,0.005,10,0.1,"0",1,0
3913,11736061,1737,2.53947234811395,0.130930100348999,1342800,0.005,10,0.1,"0",1,0
3914,11736037,1661,2.93086268989187,0.144749105831237,1931400,0.005,10,0.1,"0",1,0
3915,11735927,2000,2.98688069169117,0.146680226454835,2006100,0.005,10,0.1,"0",1,0
3916,11735945,1875,2.81415183385735,0.140689707537247,1719000,0.005,10,0.1,"0",1,0
3921,11735833,1548,2.15755426305646,0.116813293265064,883800,0.005,10,0.1,"0",1,0
3922,11735845,1980,3.03134933582524,0.148205475956688,2059200,0.005,10,0.1,"0",1,0
3924,11735777,1687,2.6295032166477,0.134162348968059,1436400,0.005,10,0.1,"0",1,0
3925,11737911,198,1.29174290970659,0.0815722270629995,242100,0.005,10,0.1,"0",1,0
3927,11735851,1837,2.56239052673878,0.131756115727252,1341900,0.005,10,0.1,"0",1,0
3928,11735865,2008,2.71283687819168,0.137124682617903,1544400,0.005,10,0.1,"0",1,0
3929,11735873,1649,2.24191165906891,0.119991920905507,963000,0.005,10,0.1,"0",1,0
3930,11735731,1542,2.49127872780467,0.129185771387363,1229400,0.005,10,0.1,"0",1,0
3931,11735755,1896,2.81790058765772,0.140820871045018,1667700,0.005,10,0.1,"0",1,0
3932,11735701,2365,3.29422530666774,0.157089214612801,2444400,0.005,10,0.1,"0",1,0
3933,11735627,1736,2.51188051538581,0.129932664033638,1242000,0.005,10,0.1,"0",1,0
3935,11735633,1763,2.99148365290338,0.146838419984374,1923300,0.005,10,0.1,"0",1,0
3937,11737905,453,3.10570846772205,0.150741051119367,2106000,0.005,10,0.1,"0",1,0
3938,11735513,1687,2.34959881547375,0.123997993951618,1048500,0.005,10,0.1,"0",1,0
3939,11736183,2525,3.54004376195685,0.165205727795861,3026700,0.005,10,0.1,"0",1,0
3942,11736249,2007,2.58362218289592,0.132519369912027,1387800,0.005,10,0.1,"0",1,0
3946,11736419,1860,2.46594158245909,0.128264658090261,1252800,0.005,10,0.1,"0",1,0
3948,11736325,1733,2.5423527362416,0.131034037594977,1352700,0.005,10,0.1,"0",1,0
3949,11736327,1802,3.5436853377776,0.165324670245503,3059100,0.005,10,0.1,"0",1,0
3950,11736429,1712,2.31883365523295,0.122859226145502,1068300,0.005,10,0.1,"0",1,0
3952,11736517,2029,2.35600516676565,0.124234559930085,1116000,0.005,10,0.1,"0",1,0
3955,11736449,1580,3.33017849301569,0.15828738967326,2708100,0.005,10,0.1,"0",1,0
3956,11736361,1971,2.80286397993814,0.140294444777928,1747800,0.005,10,0.1,"0",1,0
3957,11736331,2030,2.32535728796196,0.123101074221162,1098000,0.005,10,0.1,"0",1,0
3958,11736223,1214,2.72725656063811,0.13763448291546,1630800,0.005,10,0.1,"0",1,0
3961,11736211,1550,2.43413765869541,0.1271044201588,1217700,0.005,10,0.1,"0",1,0
3962,11736315,3146,3.53091711393024,0.164907468549247,3054600,0.005,10,0.1,"0",1,0
3963,11736391,1937,2.70756703330329,0.136938167318463,1587600,0.005,10,0.1,"0",1,0
3966,11736671,1862,2.16116035074229,0.116949926404829,920700,0.005,10,0.1,"0",1,0
3968,11736593,1971,3.23410145256185,0.155076719940875,2518200,0.005,10,0.1,"0",1,0
3970,11736645,1778,2.48386365674223,0.12891649403809,1302300,0.005,10,0.1,"0",1,0
3971,11736771,1760,2.17728589588702,0.117560082040335,959400,0.005,10,0.1,"0",1,0
3975,11737953,170,2.0873905729369,0.114140996923143,864900,0.005,10,0.1,"0",1,0
3976,11736839,2032,2.70492679143541,0.136844680453991,1656000,0.005,10,0.1,"0",1,0
3979,11736939,1572,2.12287274290776,0.115495704304732,912600,0.005,10,0.1,"0",1,0
3981,11736993,2969,3.60215152613066,0.1672293275195,3399300,0.005,10,0.1,"0",1,0
3983,11736889,1538,3.14251932272419,0.151989514838598,2423700,0.005,10,0.1,"0",1,0
3986,11736807,2207,2.92494203053827,0.144544357568511,2026800,0.005,10,0.1,"0",1,0
3987,11736805,2043,2.87210999441474,0.142711774661114,1935000,0.005,10,0.1,"0",1,0
3988,11736709,1748,2.34638657557064,0.123879303423451,1170000,0.005,10,0.1,"0",1,0
3989,11736657,2103,3.39473575005854,0.160429134583678,2918700,0.005,10,0.1,"0",1,0
3990,11736599,2628,3.1787441444837,0.153213826861738,2476800,0.005,10,0.1,"0",1,0
3991,11736463,1675,2.08171156335725,0.113923533614754,868500,0.005,10,0.1,"0",1,0
3992,11736239,1692,2.77882557284442,0.139451104964263,1764900,0.005,10,0.1,"0",1,0
3995,11736121,1689,2.27411968669985,0.121196026514343,1065600,0.005,10,0.1,"0",1,0
3996,11736193,1805,2.37824024558006,0.125054137687375,1197900,0.005,10,0.1,"0",1,0
3997,11735817,1594,1.9550513951528,0.109025926032054,722700,0.005,10,0.1,"0",1,0
3998,11735723,2720,3.62341091043469,0.167919592001912,3274200,0.005,10,0.1,"0",1,0
4001,11735463,1437,3.27198452143195,0.1563460549809,2441700,0.005,10,0.1,"0",1,0
4003,11737899,287,2.2090516222106,0.118758079105681,938700,0.005,10,0.1,"0",1,0
4005,11735307,1915,2.82288823858343,0.140995300658296,1699200,0.005,10,0.1,"0",1,0
4006,11735309,2840,3.63573306921331,0.168319120126389,3159900,0.005,10,0.1,"0",1,0
4008,11735165,1430,2.46143286793647,0.128100450136532,1178100,0.005,10,0.1,"0",1,0
4009,11734591,2802,4.41214328433237,0.192740856412677,4604400,0.005,10,0.1,"0",1,0
4010,11734575,1812,2.67698655202224,0.135853675166958,1325700,0.005,10,0.1,"0",1,0
4011,11734567,1925,2.8672402372468,0.142542350788163,1562400,0.005,10,0.1,"0",1,0
4012,11734553,2949,3.97845107077559,0.17927464609483,3465000,0.005,10,0.1,"0",1,0
4013,11734535,1543,3.10679974901705,0.150778126252311,1846800,0.005,10,0.1,"0",1,0
4014,11734545,1505,3.06606395140823,0.149391505980871,1799100,0.005,10,0.1,"0",1,0
4017,11734539,3294,4.12807306364638,0.183967972363316,3741300,0.005,10,0.1,"0",1,0
4018,11734523,2194,3.72721668478391,0.171272764643606,2839500,0.005,10,0.1,"0",1,0
4020,11734525,703,2.00384740363063,0.110923690734126,612000,0.005,10,0.1,"0",1,0
4022,11734533,2625,2.69034140666051,0.136327740281771,1286100,0.005,10,0.1,"0",1,0
4023,11734551,2020,2.83777867097451,0.141515504220676,1512900,0.005,10,0.1,"0",1,0
4024,11734561,1667,3.08927527824616,0.150182277225281,1875600,0.005,10,0.1,"0",1,0
4027,11734731,874,1.73802929735886,0.100405851605088,472500,0.005,10,0.1,"0",1,0
4031,11734773,400,1.15334466805093,0.0753512458892794,173700,0.005,10,0.1,"0",1,0
4033,11734609,5253,4.70632783787685,0.201649236714178,5436900,0.005,10,0.1,"0",1,0
4034,11734729,3431,3.88225327483694,0.176229157280726,3403800,0.005,10,0.1,"0",1,0
4037,11734949,586,2.93794575061823,0.144993889321973,1782900,0.005,10,0.1,"0",1,0
4039,11734957,831,2.12287274290776,0.115495704304732,801000,0.005,10,0.1,"0",1,0
4040,11734983,1697,2.70492679143541,0.136844680453991,1464300,0.005,10,0.1,"0",1,0
4042,11735001,1171,2.03744217760778,0.112222196195773,725400,0.005,10,0.1,"0",1,0
4043,11735023,1581,2.30900041425638,0.122494296139972,993600,0.005,10,0.1,"0",1,0
4044,11735027,1426,2.99492946579464,0.146956797110774,1897200,0.005,10,0.1,"0",1,0
4046,11734995,1762,3.11876907628925,0.151184515521981,2070900,0.005,10,0.1,"0",1,0
4050,11734643,2732,4.17486425574127,0.185425180461952,4096800,0.005,10,0.1,"0",1,0
4051,11734963,2168,3.28009618085486,0.15661727520944,2315700,0.005,10,0.1,"0",1,0
4054,11734649,1086,1.95090870294776,0.108864158836726,626400,0.005,10,0.1,"0",1,0
4056,11734665,462,1.30267621555278,0.0820549145661446,232200,0.005,10,0.1,"0",1,0
4059,11734771,148,1.44096251073733,0.0880594434606291,297900,0.005,10,0.1,"0",1,0
4060,11734639,2087,2.95555103530052,0.145601544896515,1749600,0.005,10,0.1,"0",1,0
4061,11734617,1745,2.87332565342745,0.142754055245738,1595700,0.005,10,0.1,"0",1,0
4063,11734727,3561,4.2180826846313,0.186766775606998,4083300,0.005,10,0.1,"0",1,0
4064,11734607,2243,3.86293801411171,0.175614946827299,3294900,0.005,10,0.1,"0",1,0
4066,11734585,982,1.89590791531378,0.106706561821731,561600,0.005,10,0.1,"0",1,0
4068,11734765,162,1.35210189826799,0.0842220202533767,243000,0.005,10,0.1,"0",1,0
4069,11734563,436,1.4121981025371,0.0868252406127921,266400,0.005,10,0.1,"0",1,0
4073,11734767,104,0.865234056393729,0.0616187072570395,81900,0.005,10,0.1,"0",1,0
4080,11734973,1253,2.57232875102394,0.132113618970094,1257300,0.005,10,0.1,"0",1,0
4081,11735079,2053,2.73117097395529,0.137772735267249,1508400,0.005,10,0.1,"0",1,0
4083,11737875,306,1.73315337361719,0.100208591246887,475200,0.005,10,0.1,"0",1,0
4084,11735033,1934,2.6295032166477,0.134162348968059,1358100,0.005,10,0.1,"0",1,0
4085,11735101,2071,2.82786374948197,0.141169213610545,1651500,0.005,10,0.1,"0",1,0
4086,11735143,2239,2.76733809960884,0.139047317411863,1581300,0.005,10,0.1,"0",1,0
4087,11735135,2485,3.71956960562759,0.171026710294384,3250800,0.005,10,0.1,"0",1,0
4089,11735229,2110,4.3414600692511,0.190574209338684,4780800,0.005,10,0.1,"0",1,0
4091,11735155,1139,2.14668573357388,0.116401074154553,834300,0.005,10,0.1,"0",1,0
4092,11735171,1581,2.99492946579464,0.146956797110774,1896300,0.005,10,0.1,"0",1,0
4093,11735255,2090,2.64863768228774,0.13484499962614,1414800,0.005,10,0.1,"0",1,0
4097,11735393,1327,2.61710025628726,0.133719058759733,1386900,0.005,10,0.1,"0",1,0
4098,11735341,1581,2.60878631308715,0.13342155995267,1376100,0.005,10,0.1,"0",1,0
4099,11735353,1805,2.57939514675446,0.13236756318991,1329300,0.005,10,0.1,"0",1,0
4100,11735363,1715,2.99263286601824,0.146877904485925,1917900,0.005,10,0.1,"0",1,0
4102,11735435,1630,2.15031700753186,0.116538869784227,868500,0.005,10,0.1,"0",1,0
4103,11735417,2157,2.73247405806465,0.137818745433792,1564200,0.005,10,0.1,"0",1,0
4104,11735245,2436,3.48571784227581,0.163426928905197,2850300,0.005,10,0.1,"0",1,0
4105,11735187,2322,2.36874621355876,0.124704473217574,1089000,0.005,10,0.1,"0",1,0
4106,11735127,1644,2.87089362442568,0.142669463974954,1726200,0.005,10,0.1,"0",1,0
4107,11735005,2225,2.23848403082888,0.119863473624561,9e+05,0.005,10,0.1,"0",1,0
4109,11737873,83,2.08549994232598,0.114068619737519,739800,0.005,10,0.1,"0",1,0
4110,11737409,1962,2.93676687844487,0.14495316097094,1830600,0.005,10,0.1,"0",1,0
4111,11735049,1916,2.84395128081173,0.141730906741353,1643400,0.005,10,0.1,"0",1,0
4113,11735059,1363,3.03022035160964,0.148166835839222,1923300,0.005,10,0.1,"0",1,0
4115,11735107,1648,3.52725731824885,0.164787801321677,2835000,0.005,10,0.1,"0",1,0
4117,11735267,3546,4.34901132466153,0.190806179582306,4870800,0.005,10,0.1,"0",1,0
4118,11735533,1955,2.12840072915166,0.1157061487109,871200,0.005,10,0.1,"0",1,0
4119,11735495,2765,3.7884588918945,0.173237881579394,3612600,0.005,10,0.1,"0",1,0
4120,11735437,1447,2.42954720818738,0.126936581575957,1187100,0.005,10,0.1,"0",1,0
4124,11735601,1483,2.71940436959655,0.137356973379225,1603800,0.005,10,0.1,"0",1,0
4125,11735699,1649,2.25724721185457,0.120565887295771,1028700,0.005,10,0.1,"0",1,0
4128,11737901,192,1.207318331598,0.0778026367169371,216000,0.005,10,0.1,"0",1,0
4130,11737897,429,2.37508139042295,0.12493784386046,1146600,0.005,10,0.1,"0",1,0
4131,11735807,3003,3.77431944934243,0.172785031891716,3679200,0.005,10,0.1,"0",1,0
4134,11735861,1685,2.47790951559164,0.12870009556488,1301400,0.005,10,0.1,"0",1,0
4135,11735841,1648,2.12656027174617,0.115636102733668,890100,0.005,10,0.1,"0",1,0
4137,11735911,1685,3.17451199631256,0.153071007178649,2406600,0.005,10,0.1,"0",1,0
4140,11737923,312,2.2367674956038,0.119799125841786,1015200,0.005,10,0.1,"0",1,0
4142,11737925,236,1.77401218512142,0.101856483373521,572400,0.005,10,0.1,"0",1,0
4143,11735829,1678,2.89388416188084,0.143468269204258,1904400,0.005,10,0.1,"0",1,0
4146,11735553,1911,3.8902622589354,0.176483567808814,3744000,0.005,10,0.1,"0",1,0
4147,11735667,1270,2.52645440120205,0.130459912817266,1329300,0.005,10,0.1,"0",1,0
4149,11735547,1020,2.64863768228774,0.13484499962614,1466100,0.005,10,0.1,"0",1,0
4151,11735555,1898,2.68233951383549,0.136043777399359,1494000,0.005,10,0.1,"0",1,0
4152,11735653,2079,2.56381353134063,0.131807330309831,1349100,0.005,10,0.1,"0",1,0
4153,11735615,1857,2.60043561857761,0.133122459611464,1389600,0.005,10,0.1,"0",1,0
4154,11735525,1572,2.19853342830072,0.118361976936182,909000,0.005,10,0.1,"0",1,0
4155,11735477,3309,4.29437134117917,0.189124928166955,4735800,0.005,10,0.1,"0",1,0
4156,11735275,2394,3.32024539298099,0.157956749079885,2463300,0.005,10,0.1,"0",1,0
4157,11735299,1715,3.36364893245074,0.159399341222536,2537100,0.005,10,0.1,"0",1,0
4160,11735383,1614,2.81914864293314,0.140864527088275,1629000,0.005,10,0.1,"0",1,0
4161,11735543,1563,2.43107868845144,0.126992586968565,1151100,0.005,10,0.1,"0",1,0
4162,11735569,1704,2.79908738084385,0.140162094397174,1642500,0.005,10,0.1,"0",1,0
4164,11735661,1733,2.84271823931807,0.141687889119904,1714500,0.005,10,0.1,"0",1,0
4165,11735735,1615,2.26401704291642,0.120818890501986,999000,0.005,10,0.1,"0",1,0
4166,11735769,1629,2.46293703932656,0.128155242271588,1240200,0.005,10,0.1,"0",1,0
4168,11735941,1827,2.67430451964903,0.135758384021338,1543500,0.005,10,0.1,"0",1,0
4169,11735933,2443,3.87824021324933,0.176101620594549,3848400,0.005,10,0.1,"0",1,0
4171,11736009,1172,2.59764380995856,0.133022399985267,1435500,0.005,10,0.1,"0",1,0
4174,11736113,1118,1.84085979133623,0.104528220564652,621900,0.005,10,0.1,"0",1,0
4175,11736171,1727,2.52500223688933,0.130407417946502,1362600,0.005,10,0.1,"0",1,0
4177,11737933,298,2.48386365674223,0.12891649403809,1303200,0.005,10,0.1,"0",1,0
4179,11736355,1932,3.43114816044814,0.161631755243962,2904300,0.005,10,0.1,"0",1,0
4181,11736395,1874,2.97069264467502,0.146123297312096,2046600,0.005,10,0.1,"0",1,0
4182,11736509,1962,2.55382948383762,0.131447819587734,1428300,0.005,10,0.1,"0",1,0
4184,11736487,2033,2.78517926173254,0.139674223592126,1748700,0.005,10,0.1,"0",1,0
4186,11736697,1476,2.47790951559164,0.12870009556488,1335600,0.005,10,0.1,"0",1,0
4188,11736637,1542,1.93001050264072,0.108046531462368,711000,0.005,10,0.1,"0",1,0
4189,11736635,3016,3.32322962868722,0.158056115726533,2715300,0.005,10,0.1,"0",1,0
4190,11736857,1682,2.15212947294899,0.116607621127585,945900,0.005,10,0.1,"0",1,0
4191,11736955,2415,2.48534911557115,0.128970457579351,1352700,0.005,10,0.1,"0",1,0
4195,11737063,1151,2.64863768228774,0.13484499962614,1588500,0.005,10,0.1,"0",1,0
4196,11737093,1399,2.77755242557217,0.139406378228044,1785600,0.005,10,0.1,"0",1,0
4197,11737161,1818,2.99836981247493,0.147074945696048,2163600,0.005,10,0.1,"0",1,0
4199,11737173,1868,2.2247004623626,0.119346349756938,1033200,0.005,10,0.1,"0",1,0
4204,11737171,1201,1.86976409898097,0.105674409734903,671400,0.005,10,0.1,"0",1,0
4205,11737231,1816,3.08156498735758,0.14991979879903,2319300,0.005,10,0.1,"0",1,0
4207,11737181,1771,2.21602550430164,0.119020394944751,1022400,0.005,10,0.1,"0",1,0
4210,11737263,1235,2.07219871408509,0.113558863874448,874800,0.005,10,0.1,"0",1,0
4211,11737265,1616,2.74286798599983,0.138185505906986,1746900,0.005,10,0.1,"0",1,0
4212,11737281,2171,2.64319020342137,0.134650803765502,1593900,0.005,10,0.1,"0",1,0
4213,11737329,1588,1.91519377680238,0.10746522796386,721800,0.005,10,0.1,"0",1,0
4214,11737321,1618,1.76927274622042,0.101665923588634,592200,0.005,10,0.1,"0",1,0
4215,11737303,1812,2.70492679143541,0.136844680453991,1693800,0.005,10,0.1,"0",1,0
4221,11738287,727,1.88941875420105,0.106450771723786,699300,0.005,10,0.1,"0",1,0
4223,11737361,2360,3.22272004867623,0.154694497319705,2619900,0.005,10,0.1,"0",1,0
4225,11737305,1586,3.02909078622326,0.14812817150838,2238300,0.005,10,0.1,"0",1,0
4226,11737349,1843,2.43413765869541,0.1271044201588,1306800,0.005,10,0.1,"0",1,0
4229,11738303,1415,2.34155679764116,0.123700753946164,1192500,0.005,10,0.1,"0",1,0
4232,11738301,1962,2.76989655871686,0.139137291344885,1807200,0.005,10,0.1,"0",1,0
4233,11738351,1951,3.09914962980411,0.150518139107363,2386800,0.005,10,0.1,"0",1,0
4236,11738365,1901,2.19853342830072,0.118361976936182,1023300,0.005,10,0.1,"0",1,0
4237,11738375,1693,2.4371913294809,0.127216017560907,1322100,0.005,10,0.1,"0",1,0
4239,11738353,3241,4.07529202646404,0.182318262487042,4700700,0.005,10,0.1,"0",1,0
4240,11738355,1751,2.28749423104604,0.121694531811974,1125000,0.005,10,0.1,"0",1,0
4241,11738831,1992,3.36658017724219,0.159496564271534,2960100,0.005,10,0.1,"0",1,0
4242,11738421,1734,2.73507765503734,0.137910655270006,1791900,0.005,10,0.1,"0",1,0
4243,11738431,2189,3.15323337479476,0.152352062939121,2554200,0.005,10,0.1,"0",1,0
